

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
128.877  000.340  000.340: require('neorg.modules.core.syntax.module')
133.165  000.164  000.164: require('neorg.modules.core.tangle.module')
133.433  000.249  000.249: require('neorg.modules.core.upgrade.module')
133.514  000.075  000.075: require('neorg.modules.core.fs.module')
134.219  000.687  000.687: require('neorg.modules.core.norg.concealer.module')
134.522  000.121  000.121: require('neorg.modules.core.norg.concealer.preset_basic')
135.200  000.097  000.097: require('neorg.modules.core.norg.concealer.preset_varied')
135.741  000.091  000.091: require('neorg.modules.core.norg.concealer.preset_diamond')
136.921  000.057  000.057: require('nvim-autopairs._log')
137.067  000.143  000.143: require('nvim-autopairs.utils')
137.493  000.192  000.192: require('nvim-autopairs.conds')
137.497  000.331  000.140: require('nvim-autopairs.rule')
137.499  000.430  000.098: require('nvim-autopairs.rules.basic')
137.505  001.040  000.410: require('nvim-autopairs')
137.755  000.065  000.065: require('leap')
137.835  000.078  000.078: require('leap.user')
138.545  000.067  000.067: require('nvim-ts-autotag._log')
138.550  000.157  000.090: require('nvim-ts-autotag.utils')
138.557  000.447  000.289: require('nvim-ts-autotag.internal')
138.558  000.544  000.098: require('nvim-ts-autotag')
139.203  000.148  000.148: require('symbols-outline.config')
139.208  000.234  000.086: require('symbols-outline.symbols')
139.303  000.093  000.093: require('symbols-outline.ui')
139.390  000.086  000.086: require('symbols-outline.utils.table')
139.539  000.148  000.148: require('symbols-outline.utils.lsp_utils')
139.619  000.079  000.079: require('symbols-outline.folding')
139.621  000.803  000.163: require('symbols-outline.parser')
139.702  000.081  000.081: require('symbols-outline.providers.init')
139.820  000.117  000.117: require('symbols-outline.writer')
139.934  000.113  000.113: require('symbols-outline.utils.init')
140.036  000.101  000.101: require('symbols-outline.view')
140.043  001.454  000.240: require('symbols-outline')
140.287  000.196  000.196: require('symbols-outline.preview')
140.705  000.182  000.182: require('null-ls.utils')
140.714  000.296  000.114: require('null-ls.config')
140.819  000.055  000.055: require('null-ls.helpers.cache')
140.956  000.136  000.136: require('null-ls.helpers.diagnostics')
141.006  000.049  000.049: require('null-ls.helpers.formatter_factory')
141.284  000.073  000.073: require('null-ls.logger')
141.367  000.081  000.081: require('null-ls.state')
141.369  000.362  000.207: require('null-ls.helpers.generator_factory')
141.553  000.088  000.088: require('null-ls.helpers.command_resolver')
141.555  000.185  000.097: require('null-ls.helpers.make_builtin')
141.627  000.072  000.072: require('null-ls.helpers.range_formatting_args_factory')
141.628  000.913  000.055: require('null-ls.helpers')
142.049  000.084  000.084: require('null-ls.methods')
142.053  000.231  000.146: require('null-ls.diagnostics')
142.058  000.429  000.198: require('null-ls.sources')
142.124  000.064  000.064: require('null-ls.builtins')
142.125  001.833  000.132: require('null-ls')
142.193  000.067  000.067: require('null-ls.builtins.formatting.stylua')
142.279  000.084  000.084: require('null-ls.builtins.formatting.prettierd')
142.344  000.063  000.063: require('null-ls.builtins.completion.spell')
142.428  000.083  000.083: require('null-ls.builtins.diagnostics.tsc')
142.493  000.063  000.063: require('null-ls.builtins.code_actions.refactoring')
142.899  000.171  000.171: require('null-ls.client')
142.927  091.719  013.973: sourcing /home/jordanrhea/.config/nvim/plugin/packer_compiled.lua
143.130  000.051  000.051: sourcing /usr/share/nvim/runtime/plugin/man.lua
143.139  001.074: loading rtp plugins
143.422  000.025  000.025: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
143.650  000.192  000.192: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.lua
143.785  000.024  000.024: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/firenvim/plugin/firenvim.vim
144.084  000.189  000.189: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/leap.nvim/plugin/init.lua
144.137  000.016  000.016: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/lsp-zero.nvim/plugin/lsp-zero.vim
144.421  000.087  000.087: require('cmp.utils.highlight')
144.632  000.362  000.275: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
144.699  000.025  000.025: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.vim
144.910  000.132  000.132: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
145.218  000.233  000.233: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
145.979  000.220  000.220: require('vim.treesitter.highlighter')
146.013  000.745  000.525: require('treesitter-context')
146.015  000.754  000.009: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/nvim-treesitter-context/plugin/treesitter-context.vim
146.113  000.021  000.021: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
146.206  000.040  000.040: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
146.290  000.023  000.023: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
146.360  000.009  000.009: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/symbols-outline.nvim/plugin/symbols-outline.vim
146.667  000.217  000.217: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
146.725  000.015  000.015: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/zen-mode.nvim/plugin/zen-mode.vim
146.841  001.425: loading packages
147.306  000.043  000.043: require('cmp_buffer.timer')
147.309  000.209  000.167: require('cmp_buffer.buffer')
147.311  000.305  000.095: require('cmp_buffer.source')
147.314  000.331  000.026: require('cmp_buffer')
147.343  000.369  000.039: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
147.398  000.021  000.021: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
147.481  000.053  000.053: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/cmp-nvim-lua/after/plugin/cmp_nvim_lua.lua
147.688  000.168  000.168: require('cmp_path')
147.698  000.184  000.016: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
147.870  000.124  000.124: require('cmp_luasnip')
147.894  000.163  000.039: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
147.902  000.270: loading after plugins
147.917  000.015: inits 3
149.330  001.413: reading ShaDa
149.593  000.118  000.118: require('luasnip.loaders.from_lua')
149.758  000.145  000.145: require('luasnip.loaders.from_snipmate')
149.794  000.201: opening buffers
150.044  000.251: BufEnter autocommands
150.047  000.002: editing files in windows
150.426  000.379: VimEnter autocommands
150.761  000.285  000.285: sourcing /home/jordanrhea/.local/share/nvim/site/pack/packer/start/firenvim/autoload/firenvim.vim
150.787  000.076: UIEnter autocommands
151.032  000.139  000.139: sourcing /usr/share/nvim/runtime/autoload/provider/clipboard.vim
151.036  000.111: before starting main loop
151.376  000.339: first screen update
151.377  000.001: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.074  000.074: --- NVIM STARTING ---
000.230  000.157: event init
000.304  000.074: early init
000.349  000.045: locale set
000.387  000.038: init first window
000.820  000.433: inits 1
000.828  000.008: window checked
000.832  000.004: parsing arguments
001.293  000.068  000.068: require('vim.shared')
001.397  000.039  000.039: require('vim._meta')
001.398  000.102  000.062: require('vim._editor')
001.400  000.205  000.035: require('vim._init_packages')
001.401  000.364: init lua interpreter
001.438  000.037: expanding arguments
001.475  000.036: inits 2
001.696  000.221: init highlight
001.697  000.001: waiting for UI
002.386  000.690: done waiting for UI
002.400  000.013: init screen for UI
002.497  000.097: init default mappings
002.508  000.011: init default autocommands
002.932  000.040  000.040: sourcing /usr/share/nvim/runtime/ftplugin.vim
002.961  000.017  000.017: sourcing /usr/share/nvim/runtime/indent.vim
003.432  000.287  000.287: require('lazy')
003.452  000.010  000.010: require('ffi')
003.686  000.232  000.232: require('lazy.core.cache')
003.763  000.069  000.069: require('lazy.stats')
003.888  000.110  000.110: require('lazy.core.util')
003.999  000.109  000.109: require('lazy.core.config')
004.072  000.023  000.023: require('lazy.core.handler')
004.102  000.028  000.028: require('lazy.core.plugin')
004.105  000.105  000.054: require('lazy.core.loader')
004.860  000.064  000.064: require('lazy.core.handler.event')
004.863  000.126  000.063: require('lazy.core.handler.ft')
004.894  000.028  000.028: require('lazy.core.handler.cmd')
004.939  000.033  000.033: require('lazy.core.handler.keys')
005.138  000.110  000.110: sourcing /usr/share/nvim/runtime/filetype.lua
005.214  000.025  000.025: sourcing /home/jordanrhea/.local/share/nvim/lazy/nvim-colorizer.lua/plugin/colorizer.vim
005.481  000.087  000.087: require('colorizer/nvim')
005.601  000.119  000.119: require('colorizer/trie')
005.701  000.478  000.273: require('colorizer')
006.603  000.010  000.010: sourcing /home/jordanrhea/.local/share/nvim/lazy/neorg/ftdetect/norg.vim
006.773  000.016  000.016: require('neorg.callbacks')
006.807  000.017  000.017: require('neorg.external.log')
007.000  000.089  000.089: require('neorg.external.helpers')
007.138  000.266  000.177: require('neorg.config')
007.141  000.299  000.033: require('neorg.modules.base')
007.143  000.336  000.037: require('neorg.modules')
007.145  000.372  000.018: require('neorg.events')
007.147  000.538  000.151: require('neorg')
007.927  000.678  000.678: require('vim.filetype')
008.100  000.061  000.061: require('neorg.modules.core.defaults.module')
008.700  000.588  000.588: require('neorg.modules.core.autocommands.module')
008.739  000.032  000.032: require('neorg.modules.core.clipboard.module')
008.841  000.091  000.091: require('neorg.modules.core.integrations.treesitter.module')
009.007  000.143  000.143: require('neorg.modules.core.highlights.module')
010.446  000.057  000.057: require('neorg.modules.core.mode.module')
010.684  000.220  000.220: require('neorg.modules.core.keybinds.module')
010.771  000.045  000.045: require('neorg.modules.core.neorgcmd.module')
010.848  000.063  000.063: require('neorg.modules.core.neorgcmd.commands.module.list.module')
010.917  000.064  000.064: require('neorg.modules.core.ui.module')
011.446  000.048  000.048: require('neorg.modules.core.ui.selection_popup')
011.864  000.051  000.051: require('neorg.modules.core.ui.text_popup')
012.321  000.030  000.030: require('neorg.modules.core.neorgcmd.commands.module.load.module')
012.351  000.024  000.024: require('neorg.modules.core.neorgcmd.commands.return.module')
012.465  000.032  000.032: require('neorg.modules.core.keybinds.keybinds')
013.397  000.047  000.047: require('nvim-treesitter.utils')
013.902  000.048  000.048: require('vim.treesitter.language')
013.921  000.150  000.102: require('vim.treesitter.query')
013.994  000.071  000.071: require('vim.treesitter.languagetree')
014.010  000.490  000.268: require('vim.treesitter')
014.243  000.844  000.354: require('nvim-treesitter.parsers')
014.873  000.146  000.146: require('nvim-treesitter.ts_utils')
014.876  000.326  000.181: require('nvim-treesitter.tsrange')
014.890  000.013  000.013: require('nvim-treesitter.caching')
014.895  000.466  000.127: require('nvim-treesitter.query')
014.903  000.560  000.094: require('nvim-treesitter.configs')
014.905  000.659  000.098: require('nvim-treesitter.info')
014.930  000.025  000.025: require('nvim-treesitter.shell_command_selectors')
014.943  001.656  000.083: require('nvim-treesitter.install')
014.957  000.013  000.013: require('nvim-treesitter.statusline')
014.973  000.015  000.015: require('nvim-treesitter.query_predicates')
014.974  001.916  000.231: require('nvim-treesitter')
015.110  002.074  000.158: sourcing /home/jordanrhea/.local/share/nvim/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
015.153  000.014  000.014: require('config.keymap_binds')
015.159  000.003  000.003: require('vim.keymap')
018.915  000.118  000.118: require('nvim-treesitter.highlight')
018.920  003.799  003.664: require('config.treesitter')
018.924  006.003  000.130: require('nvim-treesitter.ts_utils')
019.202  000.029  000.029: require('neorg.modules.core.clipboard.code-blocks.module')
019.270  000.033  000.033: require('neorg.modules.core.itero.module')
019.369  000.051  000.051: require('neorg.modules.core.looking-glass.module')
019.672  000.021  000.021: sourcing /home/jordanrhea/.local/share/nvim/lazy/plenary.nvim/plugin/plenary.vim
019.857  000.125  000.125: require('plenary.functional')
019.862  000.323  000.177: require('plenary.job')
019.871  000.425  000.103: require('neorg.modules.core.norg.esupports.hop.module')
019.912  000.033  000.033: require('neorg.modules.core.norg.dirman.utils.module')
019.973  000.042  000.042: require('neorg.modules.core.norg.esupports.indent.module')
020.070  000.048  000.048: require('neorg.modules.core.norg.esupports.metagen.module')
020.141  000.048  000.048: require('neorg.modules.core.norg.journal.module')
020.311  000.028  000.028: require('plenary.bit')
020.323  000.093  000.065: require('plenary.path')
020.352  000.162  000.069: require('plenary.scandir')
020.381  000.229  000.067: require('neorg.modules.core.norg.dirman.module')
020.604  000.150  000.150: require('neorg.modules.core.storage.module')
020.797  000.054  000.054: require('neorg.modules.core.norg.news.module')
021.198  000.125  000.125: require('neorg.modules.core.norg.qol.toc.module')
021.276  000.051  000.051: require('neorg.modules.core.norg.qol.todo_items.module')
021.420  000.065  000.065: require('neorg.modules.core.promo.module')
021.544  000.097  000.097: require('neorg.modules.core.syntax.module')
025.420  000.070  000.070: require('neorg.modules.core.tangle.module')
025.532  000.093  000.093: require('neorg.modules.core.upgrade.module')
025.572  000.034  000.034: require('neorg.modules.core.fs.module')
025.885  000.273  000.273: require('neorg.modules.core.norg.concealer.module')
026.107  000.081  000.081: require('neorg.modules.core.norg.concealer.preset_basic')
027.055  000.150  000.150: require('neorg.modules.core.norg.concealer.preset_varied')
028.260  000.097  000.097: require('neorg.modules.core.norg.concealer.preset_diamond')
034.311  005.494  005.494: require('neorg.modules.core.norg.completion.module')
034.363  000.043  000.043: require('neorg.modules.core.integrations.nvim-cmp.module')
034.578  000.075  000.075: require('cmp.utils.api')
034.605  000.013  000.013: require('cmp.types.cmp')
034.639  000.016  000.016: require('cmp.utils.misc')
034.666  000.060  000.044: require('cmp.types.lsp')
034.678  000.011  000.011: require('cmp.types.vim')
034.679  000.099  000.016: require('cmp.types')
034.691  000.011  000.011: require('cmp.utils.highlight')
034.718  000.011  000.011: require('cmp.utils.debug')
034.721  000.030  000.019: require('cmp.utils.autocmd')
034.935  000.455  000.240: sourcing /home/jordanrhea/.local/share/nvim/lazy/nvim-cmp/plugin/cmp.lua
035.050  000.024  000.024: require('cmp.utils.char')
035.054  000.042  000.018: require('cmp.utils.str')
035.099  000.013  000.013: require('cmp.utils.pattern')
035.146  000.012  000.012: require('cmp.utils.buffer')
035.149  000.036  000.024: require('cmp.utils.keymap')
035.151  000.052  000.016: require('cmp.utils.feedkeys')
035.171  000.020  000.020: require('cmp.utils.async')
035.200  000.015  000.015: require('cmp.utils.cache')
035.202  000.030  000.015: require('cmp.context')
035.282  000.040  000.040: require('cmp.config.mapping')
035.312  000.016  000.016: require('cmp.config.compare')
035.313  000.030  000.014: require('cmp.config.default')
035.319  000.093  000.023: require('cmp.config')
035.357  000.012  000.012: require('cmp.matcher')
035.359  000.039  000.027: require('cmp.entry')
035.362  000.159  000.027: require('cmp.source')
035.388  000.011  000.011: require('cmp.utils.event')
035.428  000.010  000.010: require('cmp.utils.options')
035.430  000.028  000.019: require('cmp.utils.window')
035.431  000.043  000.014: require('cmp.view.docs_view')
035.459  000.027  000.027: require('cmp.view.custom_entries_view')
035.479  000.020  000.020: require('cmp.view.wildmenu_entries_view')
035.496  000.016  000.016: require('cmp.view.native_entries_view')
035.534  000.038  000.038: require('cmp.view.ghost_text_view')
035.538  000.176  000.022: require('cmp.view')
035.573  000.597  000.105: require('cmp.core')
035.634  000.014  000.014: require('cmp.config.sources')
035.646  000.011  000.011: require('cmp.config.window')
035.667  001.300  000.223: require('cmp')
035.761  000.037  000.037: require('neorg.modules.core.presenter.module')
035.797  000.030  000.030: require('neorg.modules.core.queries.native.module')
035.826  000.016  000.016: require('neorg.modules.core.integrations.zen_mode.module')
036.602  000.092  000.092: require('nvim-tree.notify')
036.607  000.118  000.025: require('nvim-tree.events')
036.671  000.017  000.017: require('nvim-tree.log')
036.722  000.016  000.016: require('nvim-tree.iterators.node-iterator')
036.746  000.074  000.058: require('nvim-tree.utils')
036.786  000.039  000.039: require('nvim-tree.git.utils')
036.810  000.023  000.023: require('nvim-tree.git.runner')
036.834  000.024  000.024: require('nvim-tree.watcher')
036.854  000.019  000.019: require('nvim-tree.explorer.node')
036.857  000.229  000.033: require('nvim-tree.git')
036.875  000.018  000.018: require('nvim-tree.explorer.watch')
036.920  000.020  000.020: require('nvim-tree.explorer.node-builders')
036.941  000.020  000.020: require('nvim-tree.explorer.sorters')
036.960  000.018  000.018: require('nvim-tree.explorer.filters')
037.069  000.075  000.075: require('nvim-tree.view')
037.072  000.111  000.037: require('nvim-tree.live-filter')
037.074  000.197  000.028: require('nvim-tree.explorer.explore')
037.106  000.031  000.031: require('nvim-tree.explorer.reload')
037.108  000.500  000.025: require('nvim-tree.explorer')
037.111  000.634  000.016: require('nvim-tree.core')
037.145  000.034  000.034: require('nvim-tree.diagnostics')
037.187  000.019  000.019: require('nvim-tree.modified')
037.188  000.043  000.023: require('nvim-tree.renderer.components.modified')
037.211  000.022  000.022: require('nvim-tree.renderer.components.padding')
037.240  000.027  000.027: require('nvim-tree.renderer.components.icons')
037.267  000.027  000.027: require('nvim-tree.renderer.components.full-name')
037.287  000.020  000.020: require('nvim-tree.renderer.help')
037.327  000.039  000.039: require('nvim-tree.renderer.components.git')
037.380  000.052  000.052: require('nvim-tree.renderer.builder')
037.413  000.032  000.032: require('nvim-tree.marks')
037.415  000.963  000.033: require('nvim-tree.renderer')
037.441  000.022  000.022: require('nvim-tree.actions.tree-modifiers.collapse-all')
037.458  000.016  000.016: require('nvim-tree.actions.root.dir-up')
037.491  000.032  000.032: require('nvim-tree.actions.root.change-dir')
037.515  000.023  000.023: require('nvim-tree.actions.reloaders.reloaders')
037.541  000.025  000.025: require('nvim-tree.actions.finders.find-file')
037.542  001.115  000.034: require('nvim-tree.lib')
037.590  000.038  000.038: require('nvim-tree.colors')
037.611  000.021  000.021: require('nvim-tree.legacy')
037.690  000.078  000.078: require('nvim-tree.actions.fs.copy-paste')
037.846  000.023  000.023: require('nvim-tree.actions.finders.search-node')
037.873  000.024  000.024: require('nvim-tree.actions.tree-modifiers.expand-all')
037.897  000.023  000.023: require('nvim-tree.actions.tree-modifiers.toggles')
037.926  000.027  000.027: require('nvim-tree.actions.fs.create-file')
037.954  000.027  000.027: require('nvim-tree.actions.fs.remove-file')
037.980  000.026  000.026: require('nvim-tree.actions.fs.trash')
038.009  000.028  000.028: require('nvim-tree.actions.fs.rename-file')
038.057  000.035  000.035: require('nvim-tree.actions.node.file-popup')
038.071  000.013  000.013: require('nvim-tree.actions.node.run-command')
038.089  000.017  000.017: require('nvim-tree.actions.node.system-open')
038.107  000.017  000.017: require('nvim-tree.actions.moves.sibling')
038.129  000.020  000.020: require('nvim-tree.actions.moves.parent')
038.149  000.019  000.019: require('nvim-tree.actions.moves.item')
038.175  000.021  000.021: require('nvim-tree.marks.bulk-move')
038.244  000.047  000.047: require('nvim-tree.actions.node.open-file')
038.246  000.070  000.023: require('nvim-tree.marks.navigation')
038.247  000.497  000.107: require('nvim-tree.api')
038.276  000.028  000.028: require('nvim-tree.keymap')
038.291  000.601  000.076: require('nvim-tree.keymap-legacy')
038.401  000.005  000.005: require('vim.F')
038.523  000.223  000.217: require('vim.diagnostic')
038.539  002.273  000.198: require('nvim-tree')
038.863  000.036  000.036: require('nvim-tree.actions')
039.159  000.030  000.030: sourcing /home/jordanrhea/.local/share/nvim/lazy/nvim-web-devicons/plugin/nvim-web-devicons.vim
039.897  000.907  000.877: require('nvim-web-devicons')
041.133  004.909  001.693: require('config.nvim-tree')
041.284  000.015  000.015: sourcing /home/jordanrhea/.local/share/nvim/lazy/zen-mode.nvim/plugin/zen-mode.vim
041.445  000.017  000.017: require('zen-mode.util')
041.484  000.072  000.055: require('zen-mode.config')
041.503  000.018  000.018: require('zen-mode.plugins')
041.507  000.121  000.030: require('zen-mode.view')
041.508  000.213  000.093: require('zen-mode')
041.706  000.029  000.029: require('vim.treesitter.highlighter')
041.741  000.177  000.148: require('treesitter-context')
041.743  000.186  000.009: sourcing /home/jordanrhea/.local/share/nvim/lazy/nvim-treesitter-context/plugin/treesitter-context.vim
041.976  000.046  000.046: require('nvim-surround.config')
041.979  000.069  000.023: require('nvim-surround.buffer')
041.993  000.013  000.013: require('nvim-surround.cache')
042.026  000.016  000.016: require('nvim-surround.patterns')
042.028  000.034  000.017: require('nvim-surround.utils')
042.030  000.223  000.107: require('nvim-surround')
042.420  000.031  000.031: require('lualine_require')
042.594  000.320  000.289: require('lualine')
043.611  000.025  000.025: require('lualine.utils.mode')
045.290  003.045  002.699: require('config.lualine')
045.493  000.017  000.017: require('nvim-autopairs._log')
045.515  000.021  000.021: require('nvim-autopairs.utils')
045.573  000.022  000.022: require('nvim-autopairs.conds')
045.576  000.042  000.020: require('nvim-autopairs.rule')
045.577  000.061  000.019: require('nvim-autopairs.rules.basic')
045.582  000.249  000.150: require('nvim-autopairs')
046.007  000.120  000.120: sourcing /home/jordanrhea/.local/share/nvim/lazy/leap.nvim/plugin/init.lua
046.127  000.109  000.109: require('leap')
046.145  000.017  000.017: require('leap.user')
046.555  000.014  000.014: require('nvim-ts-autotag._log')
046.559  000.032  000.018: require('nvim-ts-autotag.utils')
046.564  000.070  000.038: require('nvim-ts-autotag.internal')
046.565  000.220  000.151: require('nvim-ts-autotag')
046.578  000.240  000.020: sourcing /home/jordanrhea/.local/share/nvim/lazy/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
046.775  000.028  000.028: require('null-ls.utils')
046.782  000.054  000.025: require('null-ls.config')
046.821  000.012  000.012: require('null-ls.helpers.cache')
046.842  000.020  000.020: require('null-ls.helpers.diagnostics')
046.855  000.012  000.012: require('null-ls.helpers.formatter_factory')
046.894  000.015  000.015: require('null-ls.logger')
046.912  000.017  000.017: require('null-ls.state')
046.914  000.058  000.026: require('null-ls.helpers.generator_factory')
046.943  000.014  000.014: require('null-ls.helpers.command_resolver')
046.944  000.029  000.015: require('null-ls.helpers.make_builtin')
046.959  000.014  000.014: require('null-ls.helpers.range_formatting_args_factory')
046.960  000.165  000.019: require('null-ls.helpers')
047.081  000.083  000.083: require('null-ls.methods')
047.083  000.102  000.019: require('null-ls.diagnostics')
047.086  000.126  000.024: require('null-ls.sources')
047.105  000.018  000.018: require('null-ls.builtins')
047.107  000.483  000.121: require('null-ls')
047.132  000.024  000.024: require('null-ls.builtins.formatting.stylua')
047.157  000.023  000.023: require('null-ls.builtins.formatting.prettierd')
047.180  000.021  000.021: require('null-ls.builtins.diagnostics.tsc')
047.527  000.034  000.034: require('vim.lsp.log')
047.675  000.147  000.147: require('vim.lsp.protocol')
047.799  000.051  000.051: require('vim.lsp._snippet')
047.823  000.023  000.023: require('vim.highlight')
047.834  000.158  000.084: require('vim.lsp.util')
047.842  000.379  000.041: require('vim.lsp.handlers')
047.901  000.058  000.058: require('vim.lsp.rpc')
047.930  000.029  000.029: require('vim.lsp.sync')
047.988  000.057  000.057: require('vim.lsp.buf')
048.011  000.022  000.022: require('vim.lsp.diagnostic')
048.037  000.026  000.026: require('vim.lsp.codelens')
048.081  000.694  000.124: require('vim.lsp')
048.085  000.725  000.030: require('null-ls.client')
048.384  000.138  000.138: sourcing /home/jordanrhea/.local/share/nvim/lazy/telescope.nvim/plugin/telescope.lua
048.706  000.027  000.027: require('plenary.strings')
048.729  000.022  000.022: require('telescope.deprecated')
048.820  000.043  000.043: require('plenary.log')
048.829  000.065  000.022: require('telescope.log')
048.886  000.016  000.016: require('telescope.state')
048.891  000.061  000.045: require('telescope.utils')
048.895  000.165  000.039: require('telescope.sorters')
048.957  000.057  000.057: require('vim.inspect')
050.691  002.064  001.792: require('telescope.config')
050.815  000.058  000.058: require('plenary.window.border')
050.843  000.027  000.027: require('plenary.window')
050.867  000.022  000.022: require('plenary.popup.utils')
050.869  000.176  000.069: require('plenary.popup')
050.894  000.024  000.024: require('telescope.pickers.scroller')
050.915  000.021  000.021: require('telescope.actions.state')
050.947  000.031  000.031: require('telescope.actions.utils')
051.031  000.041  000.041: require('telescope.actions.mt')
051.047  000.099  000.058: require('telescope.actions.set')
051.113  000.038  000.038: require('telescope.config.resolve')
051.115  000.067  000.029: require('telescope.pickers.entry_display')
051.135  000.019  000.019: require('telescope.from_entry')
051.329  002.905  000.405: require('telescope.actions')
051.473  000.035  000.035: require('telescope._extensions')
051.479  000.073  000.038: require('telescope')
051.532  000.023  000.023: require('telescope.previewers.previewer')
051.600  000.067  000.067: require('telescope.previewers.term_previewer')
051.835  000.066  000.066: require('plenary.context_manager')
051.845  000.137  000.071: require('telescope.previewers.utils')
052.442  000.596  000.596: require('plenary.filetype')
052.483  000.881  000.148: require('telescope.previewers.buffer_previewer')
052.485  001.001  000.029: require('telescope.previewers')
053.115  004.721  000.741: require('config.telescope')
053.195  000.012  000.012: sourcing /home/jordanrhea/.local/share/nvim/lazy/symbols-outline.nvim/plugin/symbols-outline.vim
053.469  000.035  000.035: require('symbols-outline.config')
053.471  000.062  000.027: require('symbols-outline.symbols')
053.505  000.022  000.022: require('symbols-outline.ui')
053.527  000.021  000.021: require('symbols-outline.utils.table')
053.561  000.033  000.033: require('symbols-outline.utils.lsp_utils')
053.591  000.030  000.030: require('symbols-outline.folding')
053.594  000.230  000.063: require('symbols-outline.parser')
053.618  000.023  000.023: require('symbols-outline.providers.init')
053.644  000.026  000.026: require('symbols-outline.writer')
053.670  000.025  000.025: require('symbols-outline.utils.init')
053.692  000.022  000.022: require('symbols-outline.view')
053.699  000.493  000.167: require('symbols-outline')
053.787  000.047  000.047: require('symbols-outline.preview')
054.084  000.054  000.054: require('gitsigns.async')
054.108  000.022  000.022: require('gitsigns.status')
054.231  000.062  000.062: require('gitsigns.debug')
054.273  000.041  000.041: require('gitsigns.util')
054.325  000.025  000.025: require('gitsigns.uv')
054.329  000.055  000.031: require('gitsigns.subprocess')
054.685  000.222  000.222: require('gitsigns.message')
054.734  000.337  000.115: require('gitsigns.config')
054.790  000.054  000.054: require('gitsigns.signs.base')
054.791  000.422  000.031: require('gitsigns.signs')
054.796  000.466  000.044: require('gitsigns.hunks')
054.831  000.722  000.097: require('gitsigns.git')
055.121  000.180  000.180: require('gitsigns.cache')
055.178  000.056  000.056: require('gitsigns.debounce')
055.226  000.047  000.047: require('gitsigns.diff')
055.244  000.412  000.129: require('gitsigns.manager')
055.509  000.265  000.265: require('gitsigns.highlight')
055.529  001.654  000.179: require('gitsigns')
056.075  000.205  000.205: require('gitsigns.signs.vimfn')
059.685  000.439  000.439: sourcing /home/jordanrhea/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
062.580  000.035  000.035: require('luasnip.util.types')
062.621  000.035  000.035: require('luasnip.util.ext_opts')
062.738  000.033  000.033: require('luasnip.session')
062.745  000.091  000.057: require('luasnip.util.util')
062.751  000.128  000.037: require('luasnip.extras.filetype_functions')
062.789  000.568  000.371: require('luasnip.config')
062.909  000.042  000.042: require('luasnip.session.snippet_collection')
063.185  000.240  000.240: require('luasnip.util._builtin_vars')
063.263  000.352  000.112: require('luasnip.util.environ')
063.303  000.037  000.037: require('luasnip.util.extend_decorator')
063.373  000.030  000.030: require('luasnip.loaders._caches')
063.425  000.050  000.050: require('luasnip.util.path')
063.439  000.134  000.053: require('luasnip.loaders')
063.502  000.058  000.058: require('luasnip.util.log')
063.518  000.719  000.096: require('luasnip')
